,angulo1,lados1,angulo2,lados2,Difference,SE,t,df,p_bonferroni,p_holm
71,hip_addu,L-L,knee,L-R,−0.00292,0.0134,−0.218,483,1.000,1.000
72,hip_addu,L-L,knee,R-L,−0.01945,0.0134,−1.454,483,1.000,1.000
73,hip_addu,L-L,knee,R-R,−0.42918,0.0134,−32.086,483,0.0009,0.0009
74,hip_addu,L-L,subt,L-L,0.01766,0.0134,1.320,483,1.000,1.000
75,hip_addu,L-L,subt,L-R,−0.00661,0.0134,−0.494,483,1.000,1.000
76,hip_addu,L-L,subt,R-L,0.01067,0.0134,0.798,483,1.000,1.000
77,hip_addu,L-L,subt,R-R,−0.00509,0.0134,−0.381,483,1.000,1.000
78,hip_addu,L-R,ankle,R-L,−0.11719,0.0134,−8.761,483,0.0009,0.0009
79,hip_addu,L-R,ankle,R-R,−0.01204,0.0134,−0.900,483,1.000,1.000
80,hip_addu,L-R,hip_addu,R-L,−0.00257,0.0134,−0.192,483,1.000,1.000
81,hip_addu,L-R,hip_addu,R-R,−0.03111,0.0134,−2.326,483,1.000,1.000
82,hip_addu,L-R,hip_flex,L-R,−0.23683,0.0134,−17.706,483,0.0009,0.0009
83,hip_addu,L-R,hip_flex,R-L,−0.27899,0.0134,−20.858,483,0.0009,0.0009
84,hip_addu,L-R,hip_flex,R-R,−0.12049,0.0134,−9.008,483,0.0009,0.0009
85,hip_addu,L-R,hip_rot,L-R,−0.01751,0.0134,−1.309,483,1.000,1.000
86,hip_addu,L-R,hip_rot,R-L,−0.00496,0.0134,−0.371,483,1.000,1.000
87,hip_addu,L-R,hip_rot,R-R,−0.06628,0.0134,−4.955,483,0.0009,0.0009
88,hip_addu,L-R,knee,L-R,−0.03583,0.0134,−2.679,483,1.000,0.794
89,hip_addu,L-R,knee,R-L,−0.05237,0.0134,−3.915,483,0.029,0.013
90,hip_addu,L-R,knee,R-R,−0.46209,0.0134,−34.547,483,0.0009,0.0009
91,hip_addu,L-R,subt,L-R,−0.03953,0.0134,−2.955,483,0.905,0.364
92,hip_addu,L-R,subt,R-L,−0.02225,0.0134,−1.663,483,1.000,1.000
93,hip_addu,L-R,subt,R-R,−0.03801,0.0134,−2.842,483,1.000,0.510
94,hip_addu,R-L,ankle,R-R,−0.00947,0.0134,−0.708,483,1.000,1.000
95,hip_addu,R-L,hip_addu,R-R,−0.02854,0.0134,−2.133,483,1.000,1.000
96,hip_addu,R-L,hip_flex,R-L,−0.27642,0.0134,−20.666,483,0.0009,0.0009
97,hip_addu,R-L,hip_flex,R-R,−0.11792,0.0134,−8.816,483,0.0009,0.0009
98,hip_addu,R-L,hip_rot,R-L,−0.00239,0.0134,−0.178,483,1.000,1.000
99,hip_addu,R-L,hip_rot,R-R,−0.06371,0.0134,−4.763,483,0.0009,0.0009
100,hip_addu,R-L,knee,R-L,−0.04979,0.0134,−3.723,483,0.061,0.027
101,hip_addu,R-L,knee,R-R,−0.45952,0.0134,−34.355,483,0.0009,0.0009
102,hip_addu,R-L,subt,R-L,−0.01967,0.0134,−1.471,483,1.000,1.000
103,hip_addu,R-L,subt,R-R,−0.03544,0.0134,−2.649,483,1.000,0.858
104,hip_addu,R-R,hip_flex,R-R,−0.08938,0.0134,−6.683,483,0.0009,0.0009
105,hip_addu,R-R,hip_rot,R-R,−0.03517,0.0134,−2.629,483,1.000,0.900
106,hip_addu,R-R,knee,R-R,−0.43098,0.0134,−32.221,483,0.0009,0.0009
107,hip_addu,R-R,subt,R-R,−0.00690,0.0134,−0.516,483,1.000,1.000
108,hip_flex,L-L,ankle,L-R,0.00845,0.0134,0.632,483,1.000,1.000
109,hip_flex,L-L,ankle,R-L,−0.00588,0.0134,−0.440,483,1.000,1.000
110,hip_flex,L-L,ankle,R-R,0.09926,0.0134,7.421,483,0.0009,0.0009
111,hip_flex,L-L,hip_addu,L-R,0.11131,0.0134,8.322,483,0.0009,0.0009
112,hip_flex,L-L,hip_addu,R-L,0.10873,0.0134,8.129,483,0.0009,0.0009
113,hip_flex,L-L,hip_addu,R-R,0.08020,0.0134,5.996,483,0.0009,0.0009
114,hip_flex,L-L,hip_flex,L-R,−0.12553,0.0134,−9.385,483,0.0009,0.0009
115,hip_flex,L-L,hip_flex,R-L,−0.16768,0.0134,−12.536,483,0.0009,0.0009
116,hip_flex,L-L,hip_flex,R-R,−0.00919,0.0134,−0.687,483,1.000,1.000
117,hip_flex,L-L,hip_rot,L-L,0.06302,0.0134,4.712,483,0.0009,0.0009
118,hip_flex,L-L,hip_rot,L-R,0.09380,0.0134,7.012,483,0.0009,0.0009
119,hip_flex,L-L,hip_rot,R-L,0.10635,0.0134,7.951,483,0.0009,0.0009
120,hip_flex,L-L,hip_rot,R-R,0.04503,0.0134,3.366,483,0.227,0.097
121,hip_flex,L-L,knee,L-L,−0.30710,0.0134,−22.959,483,0.0009,0.0009
122,hip_flex,L-L,knee,L-R,0.07547,0.0134,5.643,483,0.0009,0.0009
123,hip_flex,L-L,knee,R-L,0.05894,0.0134,4.406,483,0.004,0.002
124,hip_flex,L-L,knee,R-R,−0.35079,0.0134,−26.225,483,0.0009,0.0009
125,hip_flex,L-L,subt,L-L,0.09605,0.0134,7.181,483,0.0009,0.0009
126,hip_flex,L-L,subt,L-R,0.07178,0.0134,5.366,483,0.0009,0.0009
127,hip_flex,L-L,subt,R-L,0.08906,0.0134,6.658,483,0.0009,0.0009
128,hip_flex,L-L,subt,R-R,0.07330,0.0134,5.480,483,0.0009,0.0009
129,hip_flex,L-R,ankle,R-L,0.11964,0.0134,8.945,483,0.0009,0.0009
130,hip_flex,L-R,ankle,R-R,0.22479,0.0134,16.806,483,0.0009,0.0009
131,hip_flex,L-R,hip_addu,R-L,0.23426,0.0134,17.514,483,0.0009,0.0009
132,hip_flex,L-R,hip_addu,R-R,0.20572,0.0134,15.380,483,0.0009,0.0009
133,hip_flex,L-R,hip_flex,R-L,−0.04216,0.0134,−3.152,483,0.476,0.195
134,hip_flex,L-R,hip_flex,R-R,0.11634,0.0134,8.698,483,0.0009,0.0009
135,hip_flex,L-R,hip_rot,L-R,0.21932,0.0134,16.397,483,0.0009,0.0009
136,hip_flex,L-R,hip_rot,R-L,0.23187,0.0134,17.335,483,0.0009,0.0009
137,hip_flex,L-R,hip_rot,R-R,0.17055,0.0134,12.751,483,0.0009,0.0009
138,hip_flex,L-R,knee,L-R,0.20100,0.0134,15.027,483,0.0009,0.0009
139,hip_flex,L-R,knee,R-L,0.18447,0.0134,13.791,483,0.0009,0.0009
140,hip_flex,L-R,knee,R-R,−0.22526,0.0134,−16.841,483,0.0009,0.0009
141,hip_flex,L-R,subt,L-R,0.19731,0.0134,14.751,483,0.0009,0.0009
142,hip_flex,L-R,subt,R-L,0.21459,0.0134,16.043,483,0.0009,0.0009
143,hip_flex,L-R,subt,R-R,0.19882,0.0134,14.864,483,0.0009,0.0009
144,hip_flex,R-L,ankle,R-R,0.26695,0.0134,19.957,483,0.0009,0.0009
145,hip_flex,R-L,hip_addu,R-R,0.24788,0.0134,18.532,483,0.0009,0.0009
146,hip_flex,R-L,hip_flex,R-R,0.15850,0.0134,11.850,483,0.0009,0.0009
147,hip_flex,R-L,hip_rot,R-L,0.27403,0.0134,20.487,483,0.0009,0.0009
148,hip_flex,R-L,hip_rot,R-R,0.21271,0.0134,15.903,483,0.0009,0.0009
149,hip_flex,R-L,knee,R-L,0.22662,0.0134,16.943,483,0.0009,0.0009
150,hip_flex,R-L,knee,R-R,−0.18310,0.0134,−13.689,483,0.0009,0.0009
151,hip_flex,R-L,subt,R-L,0.25674,0.0134,19.195,483,0.0009,0.0009
152,hip_flex,R-L,subt,R-R,0.24098,0.0134,18.016,483,0.0009,0.0009
153,hip_flex,R-R,hip_rot,R-R,0.05421,0.0134,4.053,483,0.016,0.008
154,hip_flex,R-R,knee,R-R,−0.34160,0.0134,−25.539,483,0.0009,0.0009
155,hip_flex,R-R,subt,R-R,0.08248,0.0134,6.167,483,0.0009,0.0009
156,hip_rot,L-L,ankle,L-R,−0.05458,0.0134,−4.080,483,0.015,0.007
157,hip_rot,L-L,ankle,R-L,−0.06891,0.0134,−5.152,483,0.0009,0.0009
158,hip_rot,L-L,ankle,R-R,0.03624,0.0134,2.709,483,1.000,0.733
159,hip_rot,L-L,hip_addu,L-R,0.04828,0.0134,3.610,483,0.093,0.041
160,hip_rot,L-L,hip_addu,R-L,0.04571,0.0134,3.417,483,0.189,0.082
161,hip_rot,L-L,hip_addu,R-R,0.01717,0.0134,1.284,483,1.000,1.000
162,hip_rot,L-L,hip_flex,L-R,−0.18855,0.0134,−14.096,483,0.0009,0.0009
163,hip_rot,L-L,hip_flex,R-L,−0.23071,0.0134,−17.248,483,0.0009,0.0009
164,hip_rot,L-L,hip_flex,R-R,−0.07221,0.0134,−5.399,483,0.0009,0.0009
165,hip_rot,L-L,hip_rot,L-R,0.03077,0.0134,2.301,483,1.000,1.000
166,hip_rot,L-L,hip_rot,R-L,0.04332,0.0134,3.239,483,0.354,0.146
167,hip_rot,L-L,hip_rot,R-R,−0.01800,0.0134,−1.345,483,1.000,1.000
168,hip_rot,L-L,knee,L-L,−0.37012,0.0134,−27.671,483,0.0009,0.0009
169,hip_rot,L-L,knee,L-R,0.01245,0.0134,0.931,483,1.000,1.000
170,hip_rot,L-L,knee,R-L,−0.00408,0.0134,−0.305,483,1.000,1.000
171,hip_rot,L-L,knee,R-R,−0.41381,0.0134,−30.937,483,0.0009,0.0009
172,hip_rot,L-L,subt,L-L,0.03302,0.0134,2.469,483,1.000,1.000
173,hip_rot,L-L,subt,L-R,0.00876,0.0134,0.655,483,1.000,1.000
174,hip_rot,L-L,subt,R-L,0.02604,0.0134,1.947,483,1.000,1.000
175,hip_rot,L-L,subt,R-R,0.01027,0.0134,0.768,483,1.000,1.000
176,hip_rot,L-R,ankle,R-L,−0.09968,0.0134,−7.452,483,0.0009,0.0009
177,hip_rot,L-R,ankle,R-R,0.00546,0.0134,0.409,483,1.000,1.000
178,hip_rot,L-R,hip_addu,R-L,0.01494,0.0134,1.117,483,1.000,1.000
179,hip_rot,L-R,hip_addu,R-R,−0.01360,0.0134,−1.017,483,1.000,1.000
180,hip_rot,L-R,hip_flex,R-L,−0.26148,0.0134,−19.549,483,0.0009,0.0009
181,hip_rot,L-R,hip_flex,R-R,−0.10298,0.0134,−7.699,483,0.0009,0.0009
182,hip_rot,L-R,hip_rot,R-L,0.01255,0.0134,0.938,483,1.000,1.000
183,hip_rot,L-R,hip_rot,R-R,−0.04877,0.0134,−3.646,483,0.081,0.036
184,hip_rot,L-R,knee,L-R,−0.01832,0.0134,−1.370,483,1.000,1.000
185,hip_rot,L-R,knee,R-L,−0.03486,0.0134,−2.606,483,1.000,0.954
186,hip_rot,L-R,knee,R-R,−0.44458,0.0134,−33.238,483,0.0009,0.0009
187,hip_rot,L-R,subt,L-R,−0.02202,0.0134,−1.646,483,1.000,1.000
188,hip_rot,L-R,subt,R-L,−0.00474,0.0134,−0.354,483,1.000,1.000
189,hip_rot,L-R,subt,R-R,−0.02050,0.0134,−1.533,483,1.000,1.000
190,hip_rot,R-L,ankle,R-R,−0.00709,0.0134,−0.530,483,1.000,1.000
191,hip_rot,R-L,hip_addu,R-R,−0.02615,0.0134,−1.955,483,1.000,1.000
192,hip_rot,R-L,hip_flex,R-R,−0.11553,0.0134,−8.638,483,0.0009,0.0009
193,hip_rot,R-L,hip_rot,R-R,−0.06132,0.0134,−4.584,483,0.002,0.0009
194,hip_rot,R-L,knee,R-L,−0.04741,0.0134,−3.544,483,0.119,0.052
195,hip_rot,R-L,knee,R-R,−0.45713,0.0134,−34.176,483,0.0009,0.0009
196,hip_rot,R-L,subt,R-L,−0.01729,0.0134,−1.292,483,1.000,1.000
197,hip_rot,R-L,subt,R-R,−0.03305,0.0134,−2.471,483,1.000,1.000
198,hip_rot,R-R,knee,R-R,−0.39581,0.0134,−29.592,483,0.0009,0.0009
199,hip_rot,R-R,subt,R-R,0.02827,0.0134,2.113,483,1.000,1.000
200,knee,L-L,ankle,L-R,0.31554,0.0134,23.591,483,0.0009,0.0009
201,knee,L-L,ankle,R-L,0.30122,0.0134,22.520,483,0.0009,0.0009
202,knee,L-L,ankle,R-R,0.40636,0.0134,30.380,483,0.0009,0.0009
203,knee,L-L,hip_addu,L-R,0.41840,0.0134,31.281,483,0.0009,0.0009
204,knee,L-L,hip_addu,R-L,0.41583,0.0134,31.088,483,0.0009,0.0009
205,knee,L-L,hip_addu,R-R,0.38730,0.0134,28.955,483,0.0009,0.0009
206,knee,L-L,hip_flex,L-R,0.18157,0.0134,13.575,483,0.0009,0.0009
207,knee,L-L,hip_flex,R-L,0.13941,0.0134,10.423,483,0.0009,0.0009
208,knee,L-L,hip_flex,R-R,0.29791,0.0134,22.272,483,0.0009,0.0009
209,knee,L-L,hip_rot,L-R,0.40089,0.0134,29.972,483,0.0009,0.0009
210,knee,L-L,hip_rot,R-L,0.41345,0.0134,30.910,483,0.0009,0.0009
211,knee,L-L,hip_rot,R-R,0.35212,0.0134,26.326,483,0.0009,0.0009
212,knee,L-L,knee,L-R,0.38257,0.0134,28.602,483,0.0009,0.0009
213,knee,L-L,knee,R-L,0.36604,0.0134,27.366,483,0.0009,0.0009
214,knee,L-L,knee,R-R,−0.04369,0.0134,−3.266,483,0.322,0.135
215,knee,L-L,subt,L-L,0.40315,0.0134,30.140,483,0.0009,0.0009
216,knee,L-L,subt,L-R,0.37888,0.0134,28.326,483,0.0009,0.0009
217,knee,L-L,subt,R-L,0.39616,0.0134,29.618,483,0.0009,0.0009
218,knee,L-L,subt,R-R,0.38039,0.0134,28.439,483,0.0009,0.0009
219,knee,L-R,ankle,R-L,−0.08136,0.0134,−6.082,483,0.0009,0.0009
220,knee,L-R,ankle,R-R,0.02379,0.0134,1.778,483,1.000,1.000
221,knee,L-R,hip_addu,R-L,0.03326,0.0134,2.487,483,1.000,1.000
222,knee,L-R,hip_addu,R-R,0.00472,0.0134,0.353,483,1.000,1.000
223,knee,L-R,hip_flex,R-L,−0.24316,0.0134,−18.179,483,0.0009,0.0009
224,knee,L-R,hip_flex,R-R,−0.08466,0.0134,−6.329,483,0.0009,0.0009
225,knee,L-R,hip_rot,R-L,0.03087,0.0134,2.308,483,1.000,1.000
226,knee,L-R,hip_rot,R-R,−0.03045,0.0134,−2.276,483,1.000,1.000
227,knee,L-R,knee,R-L,−0.01653,0.0134,−1.236,483,1.000,1.000
228,knee,L-R,knee,R-R,−0.42626,0.0134,−31.868,483,0.0009,0.0009
229,knee,L-R,subt,L-R,−0.00369,0.0134,−0.276,483,1.000,1.000
230,knee,L-R,subt,R-L,0.01359,0.0134,1.016,483,1.000,1.000
231,knee,L-R,subt,R-R,−0.00218,0.0134,−0.163,483,1.000,1.000
232,knee,R-L,ankle,R-R,0.04032,0.0134,3.015,483,0.748,0.303
233,knee,R-L,hip_addu,R-R,0.02126,0.0134,1.589,483,1.000,1.000
234,knee,R-L,hip_flex,R-R,−0.06813,0.0134,−5.093,483,0.0009,0.0009
235,knee,R-L,hip_rot,R-R,−0.01391,0.0134,−1.040,483,1.000,1.000
236,knee,R-L,knee,R-R,−0.40973,0.0134,−30.632,483,0.0009,0.0009
237,knee,R-L,subt,R-L,0.03012,0.0134,2.252,483,1.000,1.000
238,knee,R-L,subt,R-R,0.01436,0.0134,1.073,483,1.000,1.000
239,knee,R-R,subt,R-R,0.42408,0.0134,31.705,483,0.0009,0.0009
240,subt,L-L,ankle,L-R,−0.08760,0.0134,−6.549,483,0.0009,0.0009
241,subt,L-L,ankle,R-L,−0.10193,0.0134,−7.620,483,0.0009,0.0009
242,subt,L-L,ankle,R-R,0.00321,0.0134,0.240,483,1.000,1.000
243,subt,L-L,hip_addu,L-R,0.01526,0.0134,1.141,483,1.000,1.000
244,subt,L-L,hip_addu,R-L,0.01269,0.0134,0.948,483,1.000,1.000
245,subt,L-L,hip_addu,R-R,−0.01585,0.0134,−1.185,483,1.000,1.000
246,subt,L-L,hip_flex,L-R,−0.22157,0.0134,−16.565,483,0.0009,0.0009
247,subt,L-L,hip_flex,R-L,−0.26373,0.0134,−19.717,483,0.0009,0.0009
248,subt,L-L,hip_flex,R-R,−0.10523,0.0134,−7.868,483,0.0009,0.0009
249,subt,L-L,hip_rot,L-R,−0.00225,0.0134,−0.168,483,1.000,1.000
250,subt,L-L,hip_rot,R-L,0.01030,0.0134,0.770,483,1.000,1.000
251,subt,L-L,hip_rot,R-R,−0.05102,0.0134,−3.814,483,0.043,0.019
252,subt,L-L,knee,L-R,−0.02057,0.0134,−1.538,483,1.000,1.000
253,subt,L-L,knee,R-L,−0.03711,0.0134,−2.774,483,1.000,0.621
254,subt,L-L,knee,R-R,−0.44683,0.0134,−33.406,483,0.0009,0.0009
255,subt,L-L,subt,L-R,−0.02427,0.0134,−1.814,483,1.000,1.000
256,subt,L-L,subt,R-L,−0.00699,0.0134,−0.522,483,1.000,1.000
257,subt,L-L,subt,R-R,−0.02275,0.0134,−1.701,483,1.000,1.000
258,subt,L-R,ankle,R-L,−0.07766,0.0134,−5.806,483,0.0009,0.0009
259,subt,L-R,ankle,R-R,0.02748,0.0134,2.055,483,1.000,1.000
260,subt,L-R,hip_addu,R-L,0.03695,0.0134,2.763,483,1.000,0.637
261,subt,L-R,hip_addu,R-R,0.00842,0.0134,0.629,483,1.000,1.000
262,subt,L-R,hip_flex,R-L,−0.23946,0.0134,−17.903,483,0.0009,0.0009
263,subt,L-R,hip_flex,R-R,−0.08097,0.0134,−6.053,483,0.0009,0.0009
264,subt,L-R,hip_rot,R-L,0.03457,0.0134,2.584,483,1.000,1.000
265,subt,L-R,hip_rot,R-R,−0.02675,0.0134,−2.000,483,1.000,1.000
266,subt,L-R,knee,R-L,−0.01284,0.0134,−0.960,483,1.000,1.000
267,subt,L-R,knee,R-R,−0.42257,0.0134,−31.592,483,0.0009,0.0009
268,subt,L-R,subt,R-L,0.01728,0.0134,1.292,483,1.000,1.000
269,subt,L-R,subt,R-R,0.00152,0.0134,0.113,483,1.000,1.000
270,subt,R-L,ankle,R-R,0.01020,0.0134,0.763,483,1.000,1.000
271,subt,R-L,hip_addu,R-R,−0.00886,0.0134,−0.663,483,1.000,1.000
272,subt,R-L,hip_flex,R-R,−0.09825,0.0134,−7.345,483,0.0009,0.0009
273,subt,R-L,hip_rot,R-R,−0.04403,0.0134,−3.292,483,0.295,0.125
274,subt,R-L,knee,R-R,−0.43985,0.0134,−32.884,483,0.0009,0.0009
275,subt,R-L,subt,R-R,−0.01576,0.0134,−1.179,483,1.000,1.000
